2025-02-12 at 16:33:45 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 2, 'time_slot_id': 6, 'date': datetime.date(2025, 2, 13), 'status': 'booked'}
2025-02-12 at 16:33:45 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:35:58 | INFO | Starting bot setup...
2025-02-12 at 16:35:59 | INFO | Бот успешно запущен.
2025-02-12 at 16:35:59 | SUCCESS | Webhook set to https://7mouof-85-175-194-59.ru.tuna.am/webhook
2025-02-12 at 16:36:03 | INFO | Received webhook request
2025-02-12 at 16:36:03 | INFO | Запись User с ID 5127841744 найдена.
2025-02-12 at 16:36:04 | INFO | Update processed
2025-02-12 at 16:36:05 | INFO | Received webhook request
2025-02-12 at 16:36:06 | INFO | Update processed
2025-02-12 at 16:36:08 | INFO | Received webhook request
2025-02-12 at 16:36:08 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2025-02-12 at 16:36:08 | INFO | Найдено 3 записей.
2025-02-12 at 16:36:09 | INFO | Update processed
2025-02-12 at 16:36:10 | INFO | Received webhook request
2025-02-12 at 16:36:10 | INFO | Запись Table с ID 1 найдена.
2025-02-12 at 16:36:11 | INFO | Update processed
2025-02-12 at 16:36:12 | INFO | Received webhook request
2025-02-12 at 16:36:13 | INFO | Update processed
2025-02-12 at 16:36:14 | INFO | Received webhook request
2025-02-12 at 16:36:14 | INFO | Запись TimeSlot с ID 3 найдена.
2025-02-12 at 16:36:15 | INFO | Update processed
2025-02-12 at 16:36:18 | INFO | Received webhook request
2025-02-12 at 16:36:18 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 1, 'time_slot_id': 3, 'date': datetime.date(2025, 2, 19), 'status': 'booked'}
2025-02-12 at 16:36:18 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:36:19 | INFO | Received webhook request
2025-02-12 at 16:36:20 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 1, 'time_slot_id': 3, 'date': datetime.date(2025, 2, 19), 'status': 'booked'}
2025-02-12 at 16:36:20 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:36:22 | INFO | Received webhook request
2025-02-12 at 16:36:23 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 1, 'time_slot_id': 3, 'date': datetime.date(2025, 2, 19), 'status': 'booked'}
2025-02-12 at 16:36:23 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:36:26 | INFO | Shutting down bot...
2025-02-12 at 16:36:27 | ERROR | Бот остановлен!
2025-02-12 at 16:45:22 | INFO | Starting bot setup...
2025-02-12 at 16:45:23 | INFO | Бот успешно запущен.
2025-02-12 at 16:45:23 | SUCCESS | Webhook set to https://7mouof-85-175-194-59.ru.tuna.am/webhook
2025-02-12 at 16:45:29 | INFO | Received webhook request
2025-02-12 at 16:45:29 | INFO | Запись User с ID 5127841744 найдена.
2025-02-12 at 16:45:29 | INFO | Update processed
2025-02-12 at 16:45:30 | INFO | Received webhook request
2025-02-12 at 16:45:31 | INFO | Update processed
2025-02-12 at 16:45:32 | INFO | Received webhook request
2025-02-12 at 16:45:32 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2025-02-12 at 16:45:32 | INFO | Найдено 3 записей.
2025-02-12 at 16:45:33 | INFO | Update processed
2025-02-12 at 16:45:34 | INFO | Received webhook request
2025-02-12 at 16:45:34 | INFO | Запись Table с ID 1 найдена.
2025-02-12 at 16:45:35 | INFO | Update processed
2025-02-12 at 16:45:36 | INFO | Received webhook request
2025-02-12 at 16:45:37 | INFO | Update processed
2025-02-12 at 16:45:38 | INFO | Received webhook request
2025-02-12 at 16:45:38 | INFO | Запись TimeSlot с ID 2 найдена.
2025-02-12 at 16:45:39 | INFO | Update processed
2025-02-12 at 16:45:41 | INFO | Received webhook request
2025-02-12 at 16:45:41 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 1, 'time_slot_id': 2, 'date': datetime.date(2025, 2, 13), 'status': 'booked'}
2025-02-12 at 16:45:41 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:45:42 | INFO | Update processed
2025-02-12 at 16:46:43 | INFO | Shutting down bot...
2025-02-12 at 16:46:43 | ERROR | Бот остановлен!
2025-02-12 at 16:46:52 | INFO | Starting bot setup...
2025-02-12 at 16:46:53 | INFO | Бот успешно запущен.
2025-02-12 at 16:46:53 | SUCCESS | Webhook set to https://7mouof-85-175-194-59.ru.tuna.am/webhook
2025-02-12 at 16:47:42 | INFO | Shutting down bot...
2025-02-12 at 16:47:42 | ERROR | Бот остановлен!
2025-02-12 at 16:48:03 | INFO | Starting bot setup...
2025-02-12 at 16:48:04 | INFO | Бот успешно запущен.
2025-02-12 at 16:48:04 | SUCCESS | Webhook set to https://7mouof-85-175-194-59.ru.tuna.am/webhook
2025-02-12 at 16:48:40 | INFO | Received webhook request
2025-02-12 at 16:48:40 | INFO | Запись User с ID 5127841744 найдена.
2025-02-12 at 16:48:41 | INFO | Update processed
2025-02-12 at 16:48:42 | INFO | Received webhook request
2025-02-12 at 16:48:43 | INFO | Update processed
2025-02-12 at 16:48:44 | INFO | Received webhook request
2025-02-12 at 16:48:44 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2025-02-12 at 16:48:44 | INFO | Найдено 3 записей.
2025-02-12 at 16:48:45 | INFO | Update processed
2025-02-12 at 16:48:46 | INFO | Received webhook request
2025-02-12 at 16:48:46 | INFO | Запись Table с ID 1 найдена.
2025-02-12 at 16:48:47 | INFO | Update processed
2025-02-12 at 16:48:48 | INFO | Received webhook request
2025-02-12 at 16:48:49 | INFO | Update processed
2025-02-12 at 16:48:50 | INFO | Received webhook request
2025-02-12 at 16:48:50 | INFO | Запись TimeSlot с ID 1 найдена.
2025-02-12 at 16:48:51 | INFO | Update processed
2025-02-12 at 16:48:52 | INFO | Received webhook request
2025-02-12 at 16:48:52 | INFO | Добавление записи Booking с параметрами: {'user_id': 5127841744, 'table_id': 1, 'time_slot_id': 1, 'date': datetime.date(2025, 2, 20), 'status': 'booked'}
2025-02-12 at 16:48:52 | INFO | Запись Booking успешно добавлена.
2025-02-12 at 16:48:53 | INFO | Update processed
2025-02-12 at 16:57:42 | INFO | Shutting down bot...
2025-02-12 at 16:57:43 | ERROR | Бот остановлен!
